Sector,Company Name,Industry,Symbol,Series,ISIN Code
nifty500,ACC Ltd.,Construction Materials,ACC,EQ,INE012A01025
nifty500,Action Construction Equipment Ltd.,Capital Goods,ACE,EQ,INE731H01025
nifty500,ACME Solar Holdings Ltd.,Power,ACMESOLAR,EQ,INE622W01025
nifty500,Acutaas Chemicals Ltd.,Healthcare,ACUTAAS,EQ,INE00FF01025
nifty500,Adani Energy Solutions Ltd.,Power,ADANIENSOL,EQ,INE931S01010
nifty500,Adani Enterprises Ltd.,Metals & Mining,ADANIENT,EQ,INE423A01024
nifty500,Adani Green Energy Ltd.,Power,ADANIGREEN,EQ,INE364U01010
nifty500,Adani Ports and Special Economic Zone Ltd.,Services,ADANIPORTS,EQ,INE742F01042
nifty500,Adani Power Ltd.,Power,ADANIPOWER,EQ,INE814H01029
nifty500,Aegis Logistics Ltd.,Oil Gas & Consumable Fuels,AEGISLOG,EQ,INE208C01025
nifty500,Aegis Vopak Terminals Ltd.,Oil Gas & Consumable Fuels,AEGISVOPAK,EQ,INE0INX01018
nifty500,Afcons Infrastructure Ltd.,Construction,AFCONS,EQ,INE101I01011
nifty500,Affle 3i Ltd.,Information Technology,AFFLE,EQ,INE00WC01027
nifty500,AIA Engineering Ltd.,Capital Goods,AIAENG,EQ,INE212H01026
nifty500,Authum Investment & Infrastructure Ltd.,Financial Services,AIIL,EQ,INE206F01022
nifty500,Ajanta Pharmaceuticals Ltd.,Healthcare,AJANTPHARM,EQ,INE031B01049
nifty500,Alkem Laboratories Ltd.,Healthcare,ALKEM,EQ,INE540L01014
nifty500,Amber Enterprises India Ltd.,Consumer Durables,AMBER,EQ,INE371P01015
nifty500,Ambuja Cements Ltd.,Construction Materials,AMBUJACEM,EQ,INE079A01024
nifty500,Anand Rathi Wealth Ltd.,Financial Services,ANANDRATHI,EQ,INE463V01026
nifty500,Anant Raj Ltd.,Realty,ANANTRAJ,EQ,INE242C01024
nifty500,Angel One Ltd.,Financial Services,ANGELONE,EQ,INE732I01021
nifty500,Anthem Biosciences Ltd.,Healthcare,ANTHEM,EQ,INE0CZ201020
nifty500,Anupam Rasayan India Ltd.,Chemicals,ANURAS,EQ,INE930P01018
nifty500,Apar Industries Ltd.,Capital Goods,APARINDS,EQ,INE372A01015
nifty500,APL Apollo Tubes Ltd.,Capital Goods,APLAPOLLO,EQ,INE702C01027
nifty500,Apollo Hospitals Enterprise Ltd.,Healthcare,APOLLOHOSP,EQ,INE437A01024
nifty500,Apollo Tyres Ltd.,Automobile and Auto Components,APOLLOTYRE,EQ,INE438A01022
nifty500,Aptus Value Housing Finance India Ltd.,Financial Services,APTUS,EQ,INE852O01025
nifty500,Amara Raja Energy & Mobility Ltd.,Automobile and Auto Components,ARE&M,EQ,INE885A01032
nifty500,Asahi India Glass Ltd.,Automobile and Auto Components,ASAHIINDIA,EQ,INE439A01020
nifty500,Ashok Leyland Ltd.,Capital Goods,ASHOKLEY,EQ,INE208A01029
nifty500,Asian Paints Ltd.,Consumer Durables,ASIANPAINT,EQ,INE021A01026
nifty500,Aster DM Quality Care Ltd.,Healthcare,ASTERDM,EQ,INE914M01019
nifty500,Astral Ltd.,Capital Goods,ASTRAL,EQ,INE006I01046
nifty500,Adani Total Gas Ltd.,Oil Gas & Consumable Fuels,ATGL,EQ,INE399L01023
nifty500,Ather Energy Ltd.,Automobile and Auto Components,ATHERENERG,EQ,INE0LEZ01016
nifty500,Atul Ltd.,Chemicals,ATUL,EQ,INE100A01010
nifty500,AU Small Finance Bank Ltd.,Financial Services,AUBANK,EQ,INE949L01017
nifty500,Aurobindo Pharma Ltd.,Healthcare,AUROPHARMA,EQ,INE406A01037
nifty500,AWL Agri Business Ltd.,Fast Moving Consumer Goods,AWL,EQ,INE699H01024
nifty500,Axis Bank Ltd.,Financial Services,AXISBANK,EQ,INE238A01034
nifty500,Bajaj Auto Ltd.,Automobile and Auto Components,BAJAJ-AUTO,EQ,INE917I01010
nifty500,Bajaj Finserv Ltd.,Financial Services,BAJAJFINSV,EQ,INE918I01026
nifty500,Bajaj Housing Finance Ltd.,Financial Services,BAJAJHFL,EQ,INE377Y01014
nifty500,Bajaj Holdings & Investment Ltd.,Financial Services,BAJAJHLDNG,EQ,INE118A01012
nifty500,Bajaj Finance Ltd.,Financial Services,BAJFINANCE,EQ,INE296A01032
nifty500,Balkrishna Industries Ltd.,Automobile and Auto Components,BALKRISIND,EQ,INE787D01026
nifty500,Balrampur Chini Mills Ltd.,Fast Moving Consumer Goods,BALRAMCHIN,EQ,INE119A01028
nifty500,Bandhan Bank Ltd.,Financial Services,BANDHANBNK,EQ,INE545U01014
nifty500,Bank of Baroda,Financial Services,BANKBARODA,EQ,INE028A01039
nifty500,Bank of India,Financial Services,BANKINDIA,EQ,INE084A01016
nifty500,Bata India Ltd.,Consumer Durables,BATAINDIA,EQ,INE176A01028
nifty500,Bayer Cropscience Ltd.,Chemicals,BAYERCROP,EQ,INE462A01022
nifty500,Bombay Burmah Trading Corporation Ltd.,Fast Moving Consumer Goods,BBTC,EQ,INE050A01025
nifty500,Bharat Dynamics Ltd.,Capital Goods,BDL,EQ,INE171Z01026
nifty500,Bharat Electronics Ltd.,Capital Goods,BEL,EQ,INE263A01024
nifty500,Belrise Industries Ltd.,Automobile and Auto Components,BELRISE,EQ,INE894V01022
nifty500,BEML Ltd.,Capital Goods,BEML,EQ,INE258A01024
nifty500,Berger Paints India Ltd.,Consumer Durables,BERGEPAINT,EQ,INE463A01038
nifty500,Bharat Forge Ltd.,Automobile and Auto Components,BHARATFORG,EQ,INE465A01025
nifty500,Bharti Airtel Ltd.,Telecommunication,BHARTIARTL,EQ,INE397D01024
nifty500,Bharti Hexacom Ltd.,Telecommunication,BHARTIHEXA,EQ,INE343G01021
nifty500,Bharat Heavy Electricals Ltd.,Capital Goods,BHEL,EQ,INE257A01026
nifty500,Bikaji Foods International Ltd.,Fast Moving Consumer Goods,BIKAJI,EQ,INE00E101023
nifty500,Biocon Ltd.,Healthcare,BIOCON,EQ,INE376G01013
nifty500,BLS International Services Ltd.,Consumer Services,BLS,EQ,INE153T01027
nifty500,Blue Dart Express Ltd.,Services,BLUEDART,EQ,INE233B01017
nifty500,Blue Jet Healthcare Ltd.,Healthcare,BLUEJET,EQ,INE0KBH01020
nifty500,Blue Star Ltd.,Consumer Durables,BLUESTARCO,EQ,INE472A01039
nifty500,Bosch Ltd.,Automobile and Auto Components,BOSCHLTD,EQ,INE323A01026
nifty500,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,BPCL,EQ,INE029A01011
nifty500,Brigade Enterprises Ltd.,Realty,BRIGADE,EQ,INE791I01019
nifty500,Britannia Industries Ltd.,Fast Moving Consumer Goods,BRITANNIA,EQ,INE216A01030
nifty500,BSE Ltd.,Financial Services,BSE,EQ,INE118H01025
nifty500,Birlasoft Ltd.,Information Technology,BSOFT,EQ,INE836A01035
nifty500,Computer Age Management Services Ltd.,Financial Services,CAMS,EQ,INE596I01020
nifty500,Canara Bank,Financial Services,CANBK,EQ,INE476A01022
nifty500,Can Fin Homes Ltd.,Financial Services,CANFINHOME,EQ,INE477A01020
nifty500,Canara HSBC Life Insurance Company Ltd.,Financial Services,CANHLIFE,EQ,INE01TY01017
nifty500,Caplin Point Laboratories Ltd.,Healthcare,CAPLIPOINT,EQ,INE475E01026
nifty500,Carborundum Universal Ltd.,Capital Goods,CARBORUNIV,EQ,INE120A01034
nifty500,Cartrade Tech Ltd.,Consumer Services,CARTRADE,EQ,INE290S01011
nifty500,Castrol India Ltd.,Oil Gas & Consumable Fuels,CASTROLIND,EQ,INE172A01027
nifty500,CCL Products (I) Ltd.,Fast Moving Consumer Goods,CCL,EQ,INE421D01022
nifty500,Central Depository Services (India) Ltd.,Financial Services,CDSL,EQ,INE736A01011
nifty500,Ceat Ltd.,Automobile and Auto Components,CEATLTD,EQ,INE482A01020
nifty500,Cemindia Projects Ltd.,Construction,CEMPRO,EQ,INE686A01026
nifty500,Central Bank of India,Financial Services,CENTRALBK,EQ,INE483A01010
nifty500,CESC Ltd.,Power,CESC,EQ,INE486A01021
nifty500,Capri Global Capital Ltd.,Financial Services,CGCL,EQ,INE180C01042
nifty500,CG Power and Industrial Solutions Ltd.,Capital Goods,CGPOWER,EQ,INE067A01029
nifty500,Chalet Hotels Ltd.,Consumer Services,CHALET,EQ,INE427F01016
nifty500,Chambal Fertilizers & Chemicals Ltd.,Chemicals,CHAMBLFERT,EQ,INE085A01013
nifty500,Chennai Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,CHENNPETRO,EQ,INE178A01016
nifty500,Choice International Ltd.,Financial Services,CHOICEIN,EQ,INE102B01014
nifty500,Cholamandalam Investment and Finance Company Ltd.,Financial Services,CHOLAFIN,EQ,INE121A01024
nifty500,Cholamandalam Financial Holdings Ltd.,Financial Services,CHOLAHLDNG,EQ,INE149A01033
nifty500,CIE Automotive India Ltd.,Automobile and Auto Components,CIEINDIA,EQ,INE536H01010
nifty500,Cipla Ltd.,Healthcare,CIPLA,EQ,INE059A01026
nifty500,Clean Science and Technology Ltd.,Chemicals,CLEAN,EQ,INE227W01023
nifty500,Coal India Ltd.,Oil Gas & Consumable Fuels,COALINDIA,EQ,INE522F01014
nifty500,Cochin Shipyard Ltd.,Capital Goods,COCHINSHIP,EQ,INE704P01025
nifty500,Coforge Ltd.,Information Technology,COFORGE,EQ,INE591G01025
nifty500,Cohance Lifesciences Ltd.,Healthcare,COHANCE,EQ,INE03QK01018
nifty500,Colgate Palmolive (India) Ltd.,Fast Moving Consumer Goods,COLPAL,EQ,INE259A01022
nifty500,Container Corporation of India Ltd.,Services,CONCOR,EQ,INE111A01025
nifty500,Concord Biotech Ltd.,Healthcare,CONCORDBIO,EQ,INE338H01029
nifty500,Coromandel International Ltd.,Chemicals,COROMANDEL,EQ,INE169A01031
nifty500,Aditya Infotech Ltd.,Capital Goods,CPPLUS,EQ,INE819V01029
nifty500,Craftsman Automation Ltd.,Automobile and Auto Components,CRAFTSMAN,EQ,INE00LO01017
nifty500,CreditAccess Grameen Ltd.,Financial Services,CREDITACC,EQ,INE741K01010
nifty500,CRISIL Ltd.,Financial Services,CRISIL,EQ,INE007A01025
nifty500,Crompton Greaves Consumer Electricals Ltd.,Consumer Durables,CROMPTON,EQ,INE299U01018
nifty500,City Union Bank Ltd.,Financial Services,CUB,EQ,INE491A01021
nifty500,Cummins India Ltd.,Capital Goods,CUMMINSIND,EQ,INE298A01020
nifty500,Cyient Ltd.,Information Technology,CYIENT,EQ,INE136B01020
nifty500,Dabur India Ltd.,Fast Moving Consumer Goods,DABUR,EQ,INE016A01026
nifty500,Dalmia Bharat Ltd.,Construction Materials,DALBHARAT,EQ,INE00R701025
nifty500,Data Patterns (India) Ltd.,Capital Goods,DATAPATTNS,EQ,INE0IX101010
nifty500,DCM Shriram Ltd.,Diversified,DCMSHRIRAM,EQ,INE499A01024
nifty500,Deepak Fertilisers & Petrochemicals Corp. Ltd.,Chemicals,DEEPAKFERT,EQ,INE501A01019
nifty500,Deepak Nitrite Ltd.,Chemicals,DEEPAKNTR,EQ,INE288B01029
nifty500,Delhivery Ltd.,Services,DELHIVERY,EQ,INE148O01028
nifty500,Devyani International Ltd.,Consumer Services,DEVYANI,EQ,INE872J01023
nifty500,Divi's Laboratories Ltd.,Healthcare,DIVISLAB,EQ,INE361B01024
nifty500,Dixon Technologies (India) Ltd.,Consumer Durables,DIXON,EQ,INE935N01020
nifty500,DLF Ltd.,Realty,DLF,EQ,INE271C01023
nifty500,Avenue Supermarts Ltd.,Consumer Services,DMART,EQ,INE192R01011
nifty500,DOMS Industries Ltd.,Fast Moving Consumer Goods,DOMS,EQ,INE321T01012
nifty500,Dr. Reddy's Laboratories Ltd.,Healthcare,DRREDDY,EQ,INE089A01031
nifty500,eClerx Services Ltd.,Services,ECLERX,EQ,INE738I01010
nifty500,Eicher Motors Ltd.,Automobile and Auto Components,EICHERMOT,EQ,INE066A01021
nifty500,E.I.D. Parry (India) Ltd.,Fast Moving Consumer Goods,EIDPARRY,EQ,INE126A01031
nifty500,EIH Ltd.,Consumer Services,EIHOTEL,EQ,INE230A01023
nifty500,Elecon Engineering Co. Ltd.,Capital Goods,ELECON,EQ,INE205B01031
nifty500,Elgi Equipments Ltd.,Capital Goods,ELGIEQUIP,EQ,INE285A01027
nifty500,Emami Ltd.,Fast Moving Consumer Goods,EMAMILTD,EQ,INE548C01032
nifty500,Emcure Pharmaceuticals Ltd.,Healthcare,EMCURE,EQ,INE168P01015
nifty500,Emmvee Photovoltaic Power Ltd.,Capital Goods,EMMVEE,EQ,INE1C6T01020
nifty500,Endurance Technologies Ltd.,Automobile and Auto Components,ENDURANCE,EQ,INE913H01037
nifty500,Engineers India Ltd.,Construction,ENGINERSIN,EQ,INE510A01028
nifty500,Siemens Energy India Ltd.,Capital Goods,ENRIN,EQ,INE1NPP01017
nifty500,Eris Lifesciences Ltd.,Healthcare,ERIS,EQ,INE406M01024
nifty500,Escorts Kubota Ltd.,Capital Goods,ESCORTS,EQ,INE042A01014
nifty500,Eternal Ltd.,Consumer Services,ETERNAL,EQ,INE758T01015
nifty500,Exide Industries Ltd.,Automobile and Auto Components,EXIDEIND,EQ,INE302A01020
nifty500,Fertilisers and Chemicals Travancore Ltd.,Chemicals,FACT,EQ,INE188A01015
nifty500,Federal Bank Ltd.,Financial Services,FEDERALBNK,EQ,INE171A01029
nifty500,Finolex Cables Ltd.,Capital Goods,FINCABLES,EQ,INE235A01022
nifty500,Brainbees Solutions Ltd.,Consumer Services,FIRSTCRY,EQ,INE02RE01045
nifty500,Five-Star Business Finance Ltd.,Financial Services,FIVESTAR,EQ,INE128S01021
nifty500,Gujarat Fluorochemicals Ltd.,Chemicals,FLUOROCHEM,EQ,INE09N301011
nifty500,Force Motors Ltd.,Automobile and Auto Components,FORCEMOT,EQ,INE451A01017
nifty500,Fortis Healthcare Ltd.,Healthcare,FORTIS,EQ,INE061F01013
nifty500,Firstsource Solutions Ltd.,Services,FSL,EQ,INE684F01012
nifty500,Gabriel India Ltd.,Automobile and Auto Components,GABRIEL,EQ,INE524A01029
nifty500,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,GAIL,EQ,INE129A01019
nifty500,Gallantt Ispat Ltd.,Capital Goods,GALLANTT,EQ,INE297H01019
nifty500,Great Eastern Shipping Co. Ltd.,Services,GESHIP,EQ,INE017A01032
nifty500,General Insurance Corporation of India,Financial Services,GICRE,EQ,INE481Y01014
nifty500,Gillette India Ltd.,Fast Moving Consumer Goods,GILLETTE,EQ,INE322A01010
nifty500,Gland Pharma Ltd.,Healthcare,GLAND,EQ,INE068V01023
nifty500,Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,GLAXO,EQ,INE159A01016
nifty500,Glenmark Pharmaceuticals Ltd.,Healthcare,GLENMARK,EQ,INE935A01035
nifty500,Gujarat Mineral Development Corporation Ltd.,Metals & Mining,GMDCLTD,EQ,INE131A01031
nifty500,GMR Airports Ltd.,Services,GMRAIRPORT,EQ,INE776C01039
nifty500,Godfrey Phillips India Ltd.,Fast Moving Consumer Goods,GODFRYPHLP,EQ,INE260B01028
nifty500,Go Digit General Insurance Ltd.,Financial Services,GODIGIT,EQ,INE03JT01014
nifty500,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,GODREJCP,EQ,INE102D01028
nifty500,Godrej Industries Ltd.,Diversified,GODREJIND,EQ,INE233A01035
nifty500,Godrej Properties Ltd.,Realty,GODREJPROP,EQ,INE484J01027
nifty500,Godawari Power & Ispat Ltd.,Capital Goods,GPIL,EQ,INE177H01039
nifty500,Granules India Ltd.,Healthcare,GRANULES,EQ,INE101D01020
nifty500,Graphite India Ltd.,Capital Goods,GRAPHITE,EQ,INE371A01025
nifty500,Grasim Industries Ltd.,Construction Materials,GRASIM,EQ,INE047A01021
nifty500,Gravita India Ltd.,Metals & Mining,GRAVITA,EQ,INE024L01027
nifty500,Billionbrains Garage Ventures Ltd.,Financial Services,GROWW,EQ,INE0HOQ01053
nifty500,Garden Reach Shipbuilders & Engineers Ltd.,Capital Goods,GRSE,EQ,INE382Z01011
nifty500,GE Vernova T&D India Ltd.,Capital Goods,GVT&D,EQ,INE200A01026
nifty500,Hindustan Aeronautics Ltd.,Capital Goods,HAL,EQ,INE066F01020
nifty500,Havells India Ltd.,Consumer Durables,HAVELLS,EQ,INE176B01034
nifty500,HBL Engineering Ltd.,Capital Goods,HBLENGINE,EQ,INE292B01021
nifty500,HCL Technologies Ltd.,Information Technology,HCLTECH,EQ,INE860A01027
nifty500,HDB Financial Services Ltd.,Financial Services,HDBFS,EQ,INE756I01012
nifty500,HDFC Asset Management Company Ltd.,Financial Services,HDFCAMC,EQ,INE127D01025
nifty500,HDFC Bank Ltd.,Financial Services,HDFCBANK,EQ,INE040A01034
nifty500,HDFC Life Insurance Company Ltd.,Financial Services,HDFCLIFE,EQ,INE795G01014
nifty500,H.E.G. Ltd.,Capital Goods,HEG,EQ,INE545A01024
nifty500,Hero MotoCorp Ltd.,Automobile and Auto Components,HEROMOTOCO,EQ,INE158A01026
nifty500,Hexaware Technologies Ltd.,Information Technology,HEXT,EQ,INE093A01041
nifty500,HFCL Ltd.,Telecommunication,HFCL,EQ,INE548A01028
nifty500,Hindalco Industries Ltd.,Metals & Mining,HINDALCO,EQ,INE038A01020
nifty500,Hindustan Copper Ltd.,Metals & Mining,HINDCOPPER,EQ,INE531E01026
nifty500,Hindustan Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,HINDPETRO,EQ,INE094A01015
nifty500,Hindustan Unilever Ltd.,Fast Moving Consumer Goods,HINDUNILVR,EQ,INE030A01027
nifty500,Hindustan Zinc Ltd.,Metals & Mining,HINDZINC,EQ,INE267A01025
nifty500,Home First Finance Company India Ltd.,Financial Services,HOMEFIRST,EQ,INE481N01025
nifty500,Honasa Consumer Ltd.,Fast Moving Consumer Goods,HONASA,EQ,INE0J5401028
nifty500,Honeywell Automation India Ltd.,Capital Goods,HONAUT,EQ,INE671A01010
nifty500,Himadri Speciality Chemical Ltd.,Chemicals,HSCL,EQ,INE019C01026
nifty500,Housing & Urban Development Corporation Ltd.,Financial Services,HUDCO,EQ,INE031A01017
nifty500,Hyundai Motor India Ltd.,Automobile and Auto Components,HYUNDAI,EQ,INE0V6F01027
nifty500,ICICI Prudential Asset Management Company Ltd.,Financial Services,ICICIAMC,EQ,INE346A01027
nifty500,ICICI Bank Ltd.,Financial Services,ICICIBANK,EQ,INE090A01021
nifty500,ICICI Lombard General Insurance Company Ltd.,Financial Services,ICICIGI,EQ,INE765G01017
nifty500,ICICI Prudential Life Insurance Company Ltd.,Financial Services,ICICIPRULI,EQ,INE726G01019
nifty500,IDBI Bank Ltd.,Financial Services,IDBI,EQ,INE008A01015
nifty500,Vodafone Idea Ltd.,Telecommunication,IDEA,EQ,INE669E01016
nifty500,IDFC First Bank Ltd.,Financial Services,IDFCFIRSTB,EQ,INE092T01019
nifty500,Indian Energy Exchange Ltd.,Financial Services,IEX,EQ,INE022Q01020
nifty500,IFCI Ltd.,Financial Services,IFCI,EQ,INE039A01010
nifty500,International Gemological Institute Ltd.,Services,IGIL,EQ,INE0Q9301021
nifty500,Indraprastha Gas Ltd.,Oil Gas & Consumable Fuels,IGL,EQ,INE203G01027
nifty500,IIFL Finance Ltd.,Financial Services,IIFL,EQ,INE530B01024
nifty500,Inventurus Knowledge Solutions Ltd.,Information Technology,IKS,EQ,INE115Q01022
nifty500,Indegene Ltd.,Healthcare,INDGN,EQ,INE065X01017
nifty500,Indian Hotels Co. Ltd.,Consumer Services,INDHOTEL,EQ,INE053A01029
nifty500,India Cements Ltd.,Construction Materials,INDIACEM,EQ,INE383A01012
nifty500,Indiamart Intermesh Ltd.,Consumer Services,INDIAMART,EQ,INE933S01016
nifty500,Indian Bank,Financial Services,INDIANB,EQ,INE562A01011
nifty500,InterGlobe Aviation Ltd.,Services,INDIGO,EQ,INE646L01027
nifty500,IndusInd Bank Ltd.,Financial Services,INDUSINDBK,EQ,INE095A01012
nifty500,Indus Towers Ltd.,Telecommunication,INDUSTOWER,EQ,INE121J01017
nifty500,Infosys Ltd.,Information Technology,INFY,EQ,INE009A01021
nifty500,Inox Wind Ltd.,Capital Goods,INOXWIND,EQ,INE066P01011
nifty500,Intellect Design Arena Ltd.,Information Technology,INTELLECT,EQ,INE306R01017
nifty500,Indian Overseas Bank,Financial Services,IOB,EQ,INE565A01014
nifty500,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,IOC,EQ,INE242A01010
nifty500,Ipca Laboratories Ltd.,Healthcare,IPCALAB,EQ,INE571A01038
nifty500,IRB Infrastructure Developers Ltd.,Construction,IRB,EQ,INE821I01022
nifty500,IRCON International Ltd.,Construction,IRCON,EQ,INE962Y01021
nifty500,Indian Railway Catering And Tourism Corporation Ltd.,Consumer Services,IRCTC,EQ,INE335Y01020
nifty500,Indian Renewable Energy Development Agency Ltd.,Financial Services,IREDA,EQ,INE202E01016
nifty500,Indian Railway Finance Corporation Ltd.,Financial Services,IRFC,EQ,INE053F01010
nifty500,ITC Ltd.,Fast Moving Consumer Goods,ITC,EQ,INE154A01025
nifty500,ITC Hotels Ltd.,Consumer Services,ITCHOTELS,EQ,INE379A01028
nifty500,ITI Ltd.,Telecommunication,ITI,EQ,INE248A01017
nifty500,Jammu & Kashmir Bank Ltd.,Financial Services,J&KBANK,EQ,INE168A01041
nifty500,Jain Resource Recycling Ltd.,Metals & Mining,JAINREC,EQ,INE0YD401026
nifty500,JBM Auto Ltd.,Automobile and Auto Components,JBMA,EQ,INE927D01051
nifty500,Jindal Saw Ltd.,Capital Goods,JINDALSAW,EQ,INE324A01032
nifty500,Jindal Steel Ltd.,Metals & Mining,JINDALSTEL,EQ,INE749A01030
nifty500,Jio Financial Services Ltd.,Financial Services,JIOFIN,EQ,INE758E01017
nifty500,J.K. Cement Ltd.,Construction Materials,JKCEMENT,EQ,INE823G01014
nifty500,JK Tyre & Industries Ltd.,Automobile and Auto Components,JKTYRE,EQ,INE573A01042
nifty500,JM Financial Ltd.,Financial Services,JMFINANCIL,EQ,INE780C01023
nifty500,Jaiprakash Power Ventures Ltd.,Power,JPPOWER,EQ,INE351F01018
nifty500,Jindal Stainless Ltd.,Metals & Mining,JSL,EQ,INE220G01021
nifty500,JSW Cement Ltd.,Construction Materials,JSWCEMENT,EQ,INE718I01012
nifty500,JSW Dulux Ltd.,Consumer Durables,JSWDULUX,EQ,INE133A01011
nifty500,JSW Energy Ltd.,Power,JSWENERGY,EQ,INE121E01018
nifty500,JSW Infrastructure Ltd.,Services,JSWINFRA,EQ,INE880J01026
nifty500,JSW Steel Ltd.,Metals & Mining,JSWSTEEL,EQ,INE019A01038
nifty500,Jubilant Foodworks Ltd.,Consumer Services,JUBLFOOD,EQ,INE797F01020
nifty500,Jubilant Ingrevia Ltd.,Chemicals,JUBLINGREA,EQ,INE0BY001018
nifty500,Jubilant Pharmova Ltd.,Healthcare,JUBLPHARMA,EQ,INE700A01033
nifty500,Jupiter Wagons Ltd.,Capital Goods,JWL,EQ,INE209L01016
nifty500,Jyoti CNC Automation Ltd.,Capital Goods,JYOTICNC,EQ,INE980O01024
nifty500,Kajaria Ceramics Ltd.,Consumer Durables,KAJARIACER,EQ,INE217B01036
nifty500,Kalyan Jewellers India Ltd.,Consumer Durables,KALYANKJIL,EQ,INE303R01014
nifty500,Karur Vysya Bank Ltd.,Financial Services,KARURVYSYA,EQ,INE036D01028
nifty500,Kaynes Technology India Ltd.,Capital Goods,KAYNES,EQ,INE918Z01012
nifty500,Kec International Ltd.,Construction,KEC,EQ,INE389H01022
nifty500,KEI Industries Ltd.,Capital Goods,KEI,EQ,INE878B01027
nifty500,Kfin Technologies Ltd.,Financial Services,KFINTECH,EQ,INE138Y01010
nifty500,Krishna Institute of Medical Sciences Ltd.,Healthcare,KIMS,EQ,INE967H01025
nifty500,Kirloskar Oil Eng Ltd.,Capital Goods,KIRLOSENG,EQ,INE146L01010
nifty500,Kotak Mahindra Bank Ltd.,Financial Services,KOTAKBANK,EQ,INE237A01036
nifty500,Kalpataru Projects International Ltd.,Construction,KPIL,EQ,INE220B01022
nifty500,KPIT Technologies Ltd.,Information Technology,KPITTECH,EQ,INE04I401011
nifty500,K.P.R. Mill Ltd.,Textiles,KPRMILL,EQ,INE930H01031
nifty500,Dr. Lal Path Labs Ltd.,Healthcare,LALPATHLAB,EQ,INE600L01024
nifty500,Latent View Analytics Ltd.,Information Technology,LATENTVIEW,EQ,INE0I7C01011
nifty500,Laurus Labs Ltd.,Healthcare,LAURUSLABS,EQ,INE947Q01028
nifty500,Lemon Tree Hotels Ltd.,Consumer Services,LEMONTREE,EQ,INE970X01018
nifty500,Lenskart Solutions Ltd.,Consumer Services,LENSKART,EQ,INE956O01016
nifty500,LG Electronics India Ltd.,Consumer Durables,LGEINDIA,EQ,INE324D01010
nifty500,LIC Housing Finance Ltd.,Financial Services,LICHSGFIN,EQ,INE115A01026
nifty500,Life Insurance Corporation of India,Financial Services,LICI,EQ,INE0J1Y01017
nifty500,Linde India Ltd.,Chemicals,LINDEINDIA,EQ,INE473A01011
