Sector,Company Name,Industry,Symbol,Series,ISIN Code,NSE Symbol,Last Fetch,Live NIFTY LTP,Daily,Weekly,1M,3M,6M,YTD,Nifty Index 3M % Change,Stock Relative Strength vs Nifty,RS History,10D RS Change,Highest RS,Lowest RS,Average RS,RS Momentum Score,Consistency,RS Data Days,Volume History,Today Volume,10D Average Volume,Volume Ratio,Volume Change %,Upstox Instrument Key,Data Date,LTP,Return Calculation Price,Previous Close,LTP Change %,LTP Volume,LTP Last Traded Qty,LTP Fetch Time,Status
niftymicrocap250,PC Jeweller Ltd.,Consumer Durables,PCJEWELLER,EQ,INE785M01021,,2026-09-26T16:20:44+05:30,23140.5,-0.982456,10.927673,25.645592,65.416178,79.97449,,-3.364827,68.781006,"[{'date': '2026-09-15', 'rs': 47.010467, 'volume': 356317461}, {'date': '2026-09-16', 'rs': 44.518372, 'volume': 526445213}, {'date': '2026-09-17', 'rs': 42.011047, 'volume': 225554471}, {'date': '2026-09-18', 'rs': 45.537344, 'volume': 332313201}, {'date': '2026-09-21', 'rs': 45.761946, 'volume': 304134029}, {'date': '2026-09-22', 'rs': 55.872032, 'volume': 638501220}, {'date': '2026-09-23', 'rs': 67.199428, 'volume': 867441415}, {'date': '2026-09-24', 'rs': 70.405166, 'volume': 473639166}, {'date': '2026-09-25', 'rs': 68.781006, 'volume': 309343445}, {'date': '2026-09-26', 'rs': 64.111933, 'volume': 309343445, 'source': 'LIVE LTP'}]",17.101466,70.405166,42.011047,55.120874,9.990065,5.0,10.0,"[{'date': '2026-09-15', 'rs': 47.010467, 'volume': 356317461}, {'date': '2026-09-16', 'rs': 44.518372, 'volume': 526445213}, {'date': '2026-09-17', 'rs': 42.011047, 'volume': 225554471}, {'date': '2026-09-18', 'rs': 45.537344, 'volume': 332313201}, {'date': '2026-09-21', 'rs': 45.761946, 'volume': 304134029}, {'date': '2026-09-22', 'rs': 55.872032, 'volume': 638501220}, {'date': '2026-09-23', 'rs': 67.199428, 'volume': 867441415}, {'date': '2026-09-24', 'rs': 70.405166, 'volume': 473639166}, {'date': '2026-09-25', 'rs': 68.781006, 'volume': 309343445}, {'date': '2026-09-26', 'rs': 64.111933, 'volume': 309343445, 'source': 'LIVE LTP'}]",309343445.0,448187735.666667,0.69021,-30.979047,NSE_EQ|INE785M01021,2026-09-25,14.11,LIVE LTP,14.25,-0.982456,309343445.0,10.0,2026-09-26T16:20:44+05:30,OK
niftytelecommunications,Optiemus Infracom Ltd.,Telecommunication,OPTIEMUS,EQ,INE350C01017,,2026-09-26T16:20:44+05:30,23140.5,-2.93666,28.546009,29.78869,61.47951,134.518473,,-3.364827,64.844338,"[{'date': '2026-09-15', 'rs': 44.511559, 'volume': 1979704}, {'date': '2026-09-16', 'rs': 35.027401, 'volume': 419440}, {'date': '2026-09-17', 'rs': 41.550707, 'volume': 356119}, {'date': '2026-09-18', 'rs': 36.631454, 'volume': 190406}, {'date': '2026-09-21', 'rs': 36.510764, 'volume': 188741}, {'date': '2026-09-22', 'rs': 58.240721, 'volume': 8046819}, {'date': '2026-09-23', 'rs': 77.631044, 'volume': 10628491}, {'date': '2026-09-24', 'rs': 70.652064, 'volume': 1597081}, {'date': '2026-09-25', 'rs': 64.844338, 'volume': 487355}, {'date': '2026-09-26', 'rs': 66.273218, 'volume': 487355, 'source': 'LIVE LTP'}]",21.761659,77.631044,35.027401,53.187327,14.539879,4.0,10.0,"[{'date': '2026-09-15', 'rs': 44.511559, 'volume': 1979704}, {'date': '2026-09-16', 'rs': 35.027401, 'volume': 419440}, {'date': '2026-09-17', 'rs': 41.550707, 'volume': 356119}, {'date': '2026-09-18', 'rs': 36.631454, 'volume': 190406}, {'date': '2026-09-21', 'rs': 36.510764, 'volume': 188741}, {'date': '2026-09-22', 'rs': 58.240721, 'volume': 8046819}, {'date': '2026-09-23', 'rs': 77.631044, 'volume': 10628491}, {'date': '2026-09-24', 'rs': 70.652064, 'volume': 1597081}, {'date': '2026-09-25', 'rs': 64.844338, 'volume': 487355}, {'date': '2026-09-26', 'rs': 66.273218, 'volume': 487355, 'source': 'LIVE LTP'}]",487355.0,2654906.222222,0.183568,-81.643231,NSE_EQ|INE350C01017,2026-09-25,758.55,LIVE LTP,781.5,-2.93666,487355.0,2.0,2026-09-26T16:20:44+05:30,OK
niftymicrocap250,Optiemus Infracom Ltd.,Telecommunication,OPTIEMUS,EQ,INE350C01017,,2026-09-26T16:20:44+05:30,23140.5,-2.93666,28.546009,29.78869,61.47951,134.518473,,-3.364827,64.844338,"[{'date': '2026-09-15', 'rs': 44.511559, 'volume': 1979704}, {'date': '2026-09-16', 'rs': 35.027401, 'volume': 419440}, {'date': '2026-09-17', 'rs': 41.550707, 'volume': 356119}, {'date': '2026-09-18', 'rs': 36.631454, 'volume': 190406}, {'date': '2026-09-21', 'rs': 36.510764, 'volume': 188741}, {'date': '2026-09-22', 'rs': 58.240721, 'volume': 8046819}, {'date': '2026-09-23', 'rs': 77.631044, 'volume': 10628491}, {'date': '2026-09-24', 'rs': 70.652064, 'volume': 1597081}, {'date': '2026-09-25', 'rs': 64.844338, 'volume': 487355}, {'date': '2026-09-26', 'rs': 66.273218, 'volume': 487355, 'source': 'LIVE LTP'}]",21.761659,77.631044,35.027401,53.187327,14.539879,4.0,10.0,"[{'date': '2026-09-15', 'rs': 44.511559, 'volume': 1979704}, {'date': '2026-09-16', 'rs': 35.027401, 'volume': 419440}, {'date': '2026-09-17', 'rs': 41.550707, 'volume': 356119}, {'date': '2026-09-18', 'rs': 36.631454, 'volume': 190406}, {'date': '2026-09-21', 'rs': 36.510764, 'volume': 188741}, {'date': '2026-09-22', 'rs': 58.240721, 'volume': 8046819}, {'date': '2026-09-23', 'rs': 77.631044, 'volume': 10628491}, {'date': '2026-09-24', 'rs': 70.652064, 'volume': 1597081}, {'date': '2026-09-25', 'rs': 64.844338, 'volume': 487355}, {'date': '2026-09-26', 'rs': 66.273218, 'volume': 487355, 'source': 'LIVE LTP'}]",487355.0,2654906.222222,0.183568,-81.643231,NSE_EQ|INE350C01017,2026-09-25,758.55,LIVE LTP,781.5,-2.93666,487355.0,2.0,2026-09-26T16:20:44+05:30,OK
niftymicrocap250,Share India Securities Ltd.,Financial Services,SHAREINDIA,EQ,INE932X01026,,2026-09-26T16:20:44+05:30,23140.5,-1.052632,-8.12185,22.57046,55.967262,78.157403,,-3.364827,59.332089,"[{'date': '2026-09-15', 'rs': 47.109724, 'volume': 4211096}, {'date': '2026-09-16', 'rs': 43.480069, 'volume': 1855814}, {'date': '2026-09-17', 'rs': 60.537067, 'volume': 28924428}, {'date': '2026-09-18', 'rs': 67.031261, 'volume': 24957936}, {'date': '2026-09-21', 'rs': 65.380175, 'volume': 2975929}, {'date': '2026-09-22', 'rs': 64.528137, 'volume': 2064061}, {'date': '2026-09-23', 'rs': 62.331976, 'volume': 1845463}, {'date': '2026-09-24', 'rs': 60.83283, 'volume': 1855459}, {'date': '2026-09-25', 'rs': 59.332089, 'volume': 1080901}, {'date': '2026-09-26', 'rs': 58.936538, 'volume': 1080901, 'source': 'LIVE LTP'}]",11.826814,67.031261,43.480069,58.949987,-0.014943,2.0,10.0,"[{'date': '2026-09-15', 'rs': 47.109724, 'volume': 4211096}, {'date': '2026-09-16', 'rs': 43.480069, 'volume': 1855814}, {'date': '2026-09-17', 'rs': 60.537067, 'volume': 28924428}, {'date': '2026-09-18', 'rs': 67.031261, 'volume': 24957936}, {'date': '2026-09-21', 'rs': 65.380175, 'volume': 2975929}, {'date': '2026-09-22', 'rs': 64.528137, 'volume': 2064061}, {'date': '2026-09-23', 'rs': 62.331976, 'volume': 1845463}, {'date': '2026-09-24', 'rs': 60.83283, 'volume': 1855459}, {'date': '2026-09-25', 'rs': 59.332089, 'volume': 1080901}, {'date': '2026-09-26', 'rs': 58.936538, 'volume': 1080901, 'source': 'LIVE LTP'}]",1080901.0,7752343.0,0.139429,-86.057106,NSE_EQ|INE932X01026,2026-09-25,209.62,LIVE LTP,211.85,-1.052632,1080901.0,100.0,2026-09-26T16:20:44+05:30,OK
niftymicrocap250,SKY GOLD AND DIAMONDS Ltd.,Consumer Durables,SKYGOLD,EQ,INE01IU01018,,2026-09-26T16:20:44+05:30,23140.5,1.386227,1.256858,-6.432025,54.959969,144.998456,,-3.364827,58.324796,"[{'date': '2026-09-15', 'rs': 52.572328, 'volume': 773753}, {'date': '2026-09-16', 'rs': 55.051619, 'volume': 704650}, {'date': '2026-09-17', 'rs': 55.657246, 'volume': 443143}, {'date': '2026-09-18', 'rs': 56.624065, 'volume': 566838}, {'date': '2026-09-21', 'rs': 59.705151, 'volume': 685236}, {'date': '2026-09-22', 'rs': 62.909811, 'volume': 490824}, {'date': '2026-09-23', 'rs': 60.140368, 'volume': 1325607}, {'date': '2026-09-24', 'rs': 60.934024, 'volume': 537578}, {'date': '2026-09-25', 'rs': 58.324796, 'volume': 309335}, {'date': '2026-09-26', 'rs': 52.048356, 'volume': 309335, 'source': 'LIVE LTP'}]",-0.523972,62.909811,52.048356,57.396776,-5.942689,6.0,10.0,"[{'date': '2026-09-15', 'rs': 52.572328, 'volume': 773753}, {'date': '2026-09-16', 'rs': 55.051619, 'volume': 704650}, {'date': '2026-09-17', 'rs': 55.657246, 'volume': 443143}, {'date': '2026-09-18', 'rs': 56.624065, 'volume': 566838}, {'date': '2026-09-21', 'rs': 59.705151, 'volume': 685236}, {'date': '2026-09-22', 'rs': 62.909811, 'volume': 490824}, {'date': '2026-09-23', 'rs': 60.140368, 'volume': 1325607}, {'date': '2026-09-24', 'rs': 60.934024, 'volume': 537578}, {'date': '2026-09-25', 'rs': 58.324796, 'volume': 309335}, {'date': '2026-09-26', 'rs': 52.048356, 'volume': 309335, 'source': 'LIVE LTP'}]",309335.0,648551.555556,0.476963,-52.303715,NSE_EQ|INE01IU01018,2026-09-25,793.55,LIVE LTP,782.7,1.386227,309335.0,13.0,2026-09-26T16:20:44+05:30,OK
niftymidcap150,Kalyan Jewellers India Ltd.,Consumer Durables,KALYANKJIL,EQ,INE303R01014,,2026-09-26T16:20:44+05:30,23140.5,-0.104603,-1.521011,-6.157877,51.647479,57.981803,,-3.364827,55.012307,"[{'date': '2026-09-15', 'rs': 63.237967, 'volume': 8522494}, {'date': '2026-09-16', 'rs': 55.255434, 'volume': 7484433}, {'date': '2026-09-17', 'rs': 55.547618, 'volume': 5395166}, {'date': '2026-09-18', 'rs': 54.497392, 'volume': 5379085}, {'date': '2026-09-21', 'rs': 55.441541, 'volume': 4439649}, {'date': '2026-09-22', 'rs': 58.363326, 'volume': 3440026}, {'date': '2026-09-23', 'rs': 57.69608, 'volume': 2741044}, {'date': '2026-09-24', 'rs': 55.953816, 'volume': 3630749}, {'date': '2026-09-25', 'rs': 55.012307, 'volume': 2831344}, {'date': '2026-09-26', 'rs': 51.215755, 'volume': 2831344, 'source': 'LIVE LTP'}]",-12.022212,63.237967,51.215755,56.222124,-5.562632,3.0,10.0,"[{'date': '2026-09-15', 'rs': 63.237967, 'volume': 8522494}, {'date': '2026-09-16', 'rs': 55.255434, 'volume': 7484433}, {'date': '2026-09-17', 'rs': 55.547618, 'volume': 5395166}, {'date': '2026-09-18', 'rs': 54.497392, 'volume': 5379085}, {'date': '2026-09-21', 'rs': 55.441541, 'volume': 4439649}, {'date': '2026-09-22', 'rs': 58.363326, 'volume': 3440026}, {'date': '2026-09-23', 'rs': 57.69608, 'volume': 2741044}, {'date': '2026-09-24', 'rs': 55.953816, 'volume': 3630749}, {'date': '2026-09-25', 'rs': 55.012307, 'volume': 2831344}, {'date': '2026-09-26', 'rs': 51.215755, 'volume': 2831344, 'source': 'LIVE LTP'}]",2831344.0,4873776.666667,0.580934,-41.906571,NSE_EQ|INE303R01014,2026-09-25,573.0,LIVE LTP,573.6,-0.104603,2831344.0,5.0,2026-09-26T16:20:44+05:30,OK
niftyconsumerdurables,Kalyan Jewellers India Ltd.,Consumer Durables,KALYANKJIL,EQ,INE303R01014,,2026-09-26T16:20:44+05:30,23140.5,-0.104603,-1.521011,-6.157877,51.647479,57.981803,,-3.364827,55.012307,"[{'date': '2026-09-15', 'rs': 63.237967, 'volume': 8522494}, {'date': '2026-09-16', 'rs': 55.255434, 'volume': 7484433}, {'date': '2026-09-17', 'rs': 55.547618, 'volume': 5395166}, {'date': '2026-09-18', 'rs': 54.497392, 'volume': 5379085}, {'date': '2026-09-21', 'rs': 55.441541, 'volume': 4439649}, {'date': '2026-09-22', 'rs': 58.363326, 'volume': 3440026}, {'date': '2026-09-23', 'rs': 57.69608, 'volume': 2741044}, {'date': '2026-09-24', 'rs': 55.953816, 'volume': 3630749}, {'date': '2026-09-25', 'rs': 55.012307, 'volume': 2831344}, {'date': '2026-09-26', 'rs': 51.215755, 'volume': 2831344, 'source': 'LIVE LTP'}]",-12.022212,63.237967,51.215755,56.222124,-5.562632,3.0,10.0,"[{'date': '2026-09-15', 'rs': 63.237967, 'volume': 8522494}, {'date': '2026-09-16', 'rs': 55.255434, 'volume': 7484433}, {'date': '2026-09-17', 'rs': 55.547618, 'volume': 5395166}, {'date': '2026-09-18', 'rs': 54.497392, 'volume': 5379085}, {'date': '2026-09-21', 'rs': 55.441541, 'volume': 4439649}, {'date': '2026-09-22', 'rs': 58.363326, 'volume': 3440026}, {'date': '2026-09-23', 'rs': 57.69608, 'volume': 2741044}, {'date': '2026-09-24', 'rs': 55.953816, 'volume': 3630749}, {'date': '2026-09-25', 'rs': 55.012307, 'volume': 2831344}, {'date': '2026-09-26', 'rs': 51.215755, 'volume': 2831344, 'source': 'LIVE LTP'}]",2831344.0,4873776.666667,0.580934,-41.906571,NSE_EQ|INE303R01014,2026-09-25,573.0,LIVE LTP,573.6,-0.104603,2831344.0,5.0,2026-09-26T16:20:44+05:30,OK
nifty500,Kalyan Jewellers India Ltd.,Consumer Durables,KALYANKJIL,EQ,INE303R01014,,2026-09-26T16:20:44+05:30,23140.5,-0.104603,-1.521011,-6.157877,51.647479,57.981803,,-3.364827,55.012307,"[{'date': '2026-09-15', 'rs': 63.237967, 'volume': 8522494}, {'date': '2026-09-16', 'rs': 55.255434, 'volume': 7484433}, {'date': '2026-09-17', 'rs': 55.547618, 'volume': 5395166}, {'date': '2026-09-18', 'rs': 54.497392, 'volume': 5379085}, {'date': '2026-09-21', 'rs': 55.441541, 'volume': 4439649}, {'date': '2026-09-22', 'rs': 58.363326, 'volume': 3440026}, {'date': '2026-09-23', 'rs': 57.69608, 'volume': 2741044}, {'date': '2026-09-24', 'rs': 55.953816, 'volume': 3630749}, {'date': '2026-09-25', 'rs': 55.012307, 'volume': 2831344}, {'date': '2026-09-26', 'rs': 51.215755, 'volume': 2831344, 'source': 'LIVE LTP'}]",-12.022212,63.237967,51.215755,56.222124,-5.562632,3.0,10.0,"[{'date': '2026-09-15', 'rs': 63.237967, 'volume': 8522494}, {'date': '2026-09-16', 'rs': 55.255434, 'volume': 7484433}, {'date': '2026-09-17', 'rs': 55.547618, 'volume': 5395166}, {'date': '2026-09-18', 'rs': 54.497392, 'volume': 5379085}, {'date': '2026-09-21', 'rs': 55.441541, 'volume': 4439649}, {'date': '2026-09-22', 'rs': 58.363326, 'volume': 3440026}, {'date': '2026-09-23', 'rs': 57.69608, 'volume': 2741044}, {'date': '2026-09-24', 'rs': 55.953816, 'volume': 3630749}, {'date': '2026-09-25', 'rs': 55.012307, 'volume': 2831344}, {'date': '2026-09-26', 'rs': 51.215755, 'volume': 2831344, 'source': 'LIVE LTP'}]",2831344.0,4873776.666667,0.580934,-41.906571,NSE_EQ|INE303R01014,2026-09-25,573.0,LIVE LTP,573.6,-0.104603,2831344.0,5.0,2026-09-26T16:20:44+05:30,OK
nifty200,Kalyan Jewellers India Ltd.,Consumer Durables,KALYANKJIL,EQ,INE303R01014,,2026-09-26T16:20:44+05:30,23140.5,-0.104603,-1.521011,-6.157877,51.647479,57.981803,,-3.364827,55.012307,"[{'date': '2026-09-15', 'rs': 63.237967, 'volume': 8522494}, {'date': '2026-09-16', 'rs': 55.255434, 'volume': 7484433}, {'date': '2026-09-17', 'rs': 55.547618, 'volume': 5395166}, {'date': '2026-09-18', 'rs': 54.497392, 'volume': 5379085}, {'date': '2026-09-21', 'rs': 55.441541, 'volume': 4439649}, {'date': '2026-09-22', 'rs': 58.363326, 'volume': 3440026}, {'date': '2026-09-23', 'rs': 57.69608, 'volume': 2741044}, {'date': '2026-09-24', 'rs': 55.953816, 'volume': 3630749}, {'date': '2026-09-25', 'rs': 55.012307, 'volume': 2831344}, {'date': '2026-09-26', 'rs': 51.215755, 'volume': 2831344, 'source': 'LIVE LTP'}]",-12.022212,63.237967,51.215755,56.222124,-5.562632,3.0,10.0,"[{'date': '2026-09-15', 'rs': 63.237967, 'volume': 8522494}, {'date': '2026-09-16', 'rs': 55.255434, 'volume': 7484433}, {'date': '2026-09-17', 'rs': 55.547618, 'volume': 5395166}, {'date': '2026-09-18', 'rs': 54.497392, 'volume': 5379085}, {'date': '2026-09-21', 'rs': 55.441541, 'volume': 4439649}, {'date': '2026-09-22', 'rs': 58.363326, 'volume': 3440026}, {'date': '2026-09-23', 'rs': 57.69608, 'volume': 2741044}, {'date': '2026-09-24', 'rs': 55.953816, 'volume': 3630749}, {'date': '2026-09-25', 'rs': 55.012307, 'volume': 2831344}, {'date': '2026-09-26', 'rs': 51.215755, 'volume': 2831344, 'source': 'LIVE LTP'}]",2831344.0,4873776.666667,0.580934,-41.906571,NSE_EQ|INE303R01014,2026-09-25,573.0,LIVE LTP,573.6,-0.104603,2831344.0,5.0,2026-09-26T16:20:44+05:30,OK
niftymicrocap250,Entero Healthcare Solutions Ltd.,Consumer Services,ENTERO,EQ,INE010601016,,2026-09-26T16:20:44+05:30,23140.5,-2.008422,4.774,10.133495,51.237397,56.290364,,-3.364827,54.602224,"[{'date': '2026-09-15', 'rs': 65.006205, 'volume': 144363}, {'date': '2026-09-16', 'rs': 59.706611, 'volume': 236406}, {'date': '2026-09-17', 'rs': 54.468489, 'volume': 1233669}, {'date': '2026-09-18', 'rs': 61.790537, 'volume': 244661}, {'date': '2026-09-21', 'rs': 66.964403, 'volume': 268431}, {'date': '2026-09-22', 'rs': 71.361236, 'volume': 262292}, {'date': '2026-09-23', 'rs': 60.778677, 'volume': 164838}, {'date': '2026-09-24', 'rs': 61.040363, 'volume': 247589}, {'date': '2026-09-25', 'rs': 55.168844, 'volume': 110434}, {'date': '2026-09-26', 'rs': 55.559882, 'volume': 110434, 'source': 'LIVE LTP'}]",-9.446323,71.361236,54.468489,61.184525,-6.249603,5.0,10.0,"[{'date': '2026-09-15', 'rs': 65.006205, 'volume': 144363}, {'date': '2026-09-16', 'rs': 59.706611, 'volume': 236406}, {'date': '2026-09-17', 'rs': 54.468489, 'volume': 1233669}, {'date': '2026-09-18', 'rs': 61.790537, 'volume': 244661}, {'date': '2026-09-21', 'rs': 66.964403, 'volume': 268431}, {'date': '2026-09-22', 'rs': 71.361236, 'volume': 262292}, {'date': '2026-09-23', 'rs': 60.778677, 'volume': 164838}, {'date': '2026-09-24', 'rs': 61.040363, 'volume': 247589}, {'date': '2026-09-25', 'rs': 55.168844, 'volume': 110434}, {'date': '2026-09-26', 'rs': 55.559882, 'volume': 110434, 'source': 'LIVE LTP'}]",110434.0,323631.444444,0.341234,-65.876616,NSE_EQ|INE010601016,2026-09-25,1815.0,LIVE LTP,1852.2,-2.008422,110434.0,47.0,2026-09-26T16:20:44+05:30,OK
niftyretail,Entero Healthcare Solutions Ltd.,Consumer Services,ENTERO,EQ,INE010601016,,2026-09-26T16:20:44+05:30,23140.5,-2.008422,4.774,10.133495,51.237397,56.290364,,-3.364827,54.602224,"[{'date': '2026-09-15', 'rs': 65.006205, 'volume': 144363}, {'date': '2026-09-16', 'rs': 59.706611, 'volume': 236406}, {'date': '2026-09-17', 'rs': 54.468489, 'volume': 1233669}, {'date': '2026-09-18', 'rs': 61.790537, 'volume': 244661}, {'date': '2026-09-21', 'rs': 66.964403, 'volume': 268431}, {'date': '2026-09-22', 'rs': 71.361236, 'volume': 262292}, {'date': '2026-09-23', 'rs': 60.778677, 'volume': 164838}, {'date': '2026-09-24', 'rs': 61.040363, 'volume': 247589}, {'date': '2026-09-25', 'rs': 55.168844, 'volume': 110434}, {'date': '2026-09-26', 'rs': 55.559882, 'volume': 110434, 'source': 'LIVE LTP'}]",-9.446323,71.361236,54.468489,61.184525,-6.249603,5.0,10.0,"[{'date': '2026-09-15', 'rs': 65.006205, 'volume': 144363}, {'date': '2026-09-16', 'rs': 59.706611, 'volume': 236406}, {'date': '2026-09-17', 'rs': 54.468489, 'volume': 1233669}, {'date': '2026-09-18', 'rs': 61.790537, 'volume': 244661}, {'date': '2026-09-21', 'rs': 66.964403, 'volume': 268431}, {'date': '2026-09-22', 'rs': 71.361236, 'volume': 262292}, {'date': '2026-09-23', 'rs': 60.778677, 'volume': 164838}, {'date': '2026-09-24', 'rs': 61.040363, 'volume': 247589}, {'date': '2026-09-25', 'rs': 55.168844, 'volume': 110434}, {'date': '2026-09-26', 'rs': 55.559882, 'volume': 110434, 'source': 'LIVE LTP'}]",110434.0,323631.444444,0.341234,-65.876616,NSE_EQ|INE010601016,2026-09-25,1815.0,LIVE LTP,1852.2,-2.008422,110434.0,47.0,2026-09-26T16:20:44+05:30,OK
niftyconsumerservices,Entero Healthcare Solutions Ltd.,Consumer Services,ENTERO,EQ,INE010601016,,2026-09-26T16:20:44+05:30,23140.5,-2.008422,4.774,10.133495,51.237397,56.290364,,-3.364827,54.602224,"[{'date': '2026-09-15', 'rs': 65.006205, 'volume': 144363}, {'date': '2026-09-16', 'rs': 59.706611, 'volume': 236406}, {'date': '2026-09-17', 'rs': 54.468489, 'volume': 1233669}, {'date': '2026-09-18', 'rs': 61.790537, 'volume': 244661}, {'date': '2026-09-21', 'rs': 66.964403, 'volume': 268431}, {'date': '2026-09-22', 'rs': 71.361236, 'volume': 262292}, {'date': '2026-09-23', 'rs': 60.778677, 'volume': 164838}, {'date': '2026-09-24', 'rs': 61.040363, 'volume': 247589}, {'date': '2026-09-25', 'rs': 55.168844, 'volume': 110434}, {'date': '2026-09-26', 'rs': 55.559882, 'volume': 110434, 'source': 'LIVE LTP'}]",-9.446323,71.361236,54.468489,61.184525,-6.249603,5.0,10.0,"[{'date': '2026-09-15', 'rs': 65.006205, 'volume': 144363}, {'date': '2026-09-16', 'rs': 59.706611, 'volume': 236406}, {'date': '2026-09-17', 'rs': 54.468489, 'volume': 1233669}, {'date': '2026-09-18', 'rs': 61.790537, 'volume': 244661}, {'date': '2026-09-21', 'rs': 66.964403, 'volume': 268431}, {'date': '2026-09-22', 'rs': 71.361236, 'volume': 262292}, {'date': '2026-09-23', 'rs': 60.778677, 'volume': 164838}, {'date': '2026-09-24', 'rs': 61.040363, 'volume': 247589}, {'date': '2026-09-25', 'rs': 55.168844, 'volume': 110434}, {'date': '2026-09-26', 'rs': 55.559882, 'volume': 110434, 'source': 'LIVE LTP'}]",110434.0,323631.444444,0.341234,-65.876616,NSE_EQ|INE010601016,2026-09-25,1815.0,LIVE LTP,1852.2,-2.008422,110434.0,47.0,2026-09-26T16:20:44+05:30,OK
niftymicrocap250,BlueStone Jewellery and Lifestyle Ltd.,Consumer Durables,BLUESTONE,EQ,INE304W01038,,2026-09-26T16:20:44+05:30,23140.5,0.266369,-2.199396,1.422395,50.301792,54.904776,,-3.364827,53.66662,"[{'date': '2026-09-15', 'rs': 62.415824, 'volume': 950222}, {'date': '2026-09-16', 'rs': 71.463807, 'volume': 806703}, {'date': '2026-09-17', 'rs': 68.650172, 'volume': 638636}, {'date': '2026-09-18', 'rs': 61.058727, 'volume': 1018859}, {'date': '2026-09-21', 'rs': 65.162543, 'volume': 478364}, {'date': '2026-09-22', 'rs': 81.65738, 'volume': 3686322}, {'date': '2026-09-23', 'rs': 63.67121, 'volume': 9219890}, {'date': '2026-09-24', 'rs': 55.520119, 'volume': 6798097}, {'date': '2026-09-25', 'rs': 53.66662, 'volume': 2086039}, {'date': '2026-09-26', 'rs': 51.303049, 'volume': 2086039, 'source': 'LIVE LTP'}]",-11.112775,81.65738,51.303049,63.456945,-13.504329,3.0,10.0,"[{'date': '2026-09-15', 'rs': 62.415824, 'volume': 950222}, {'date': '2026-09-16', 'rs': 71.463807, 'volume': 806703}, {'date': '2026-09-17', 'rs': 68.650172, 'volume': 638636}, {'date': '2026-09-18', 'rs': 61.058727, 'volume': 1018859}, {'date': '2026-09-21', 'rs': 65.162543, 'volume': 478364}, {'date': '2026-09-22', 'rs': 81.65738, 'volume': 3686322}, {'date': '2026-09-23', 'rs': 63.67121, 'volume': 9219890}, {'date': '2026-09-24', 'rs': 55.520119, 'volume': 6798097}, {'date': '2026-09-25', 'rs': 53.66662, 'volume': 2086039}, {'date': '2026-09-26', 'rs': 51.303049, 'volume': 2086039, 'source': 'LIVE LTP'}]",2086039.0,2853681.333333,0.730999,-26.900072,NSE_EQ|INE304W01038,2026-09-25,809.3,LIVE LTP,807.15,0.266369,2086039.0,100.0,2026-09-26T16:20:44+05:30,OK
nifty500,Prime Focus Ltd.,Media Entertainment & Publication,PFOCUS,EQ,INE367G01038,,2026-09-26T16:20:44+05:30,23140.5,-1.035294,-8.392624,4.263758,49.864602,11.387712,,-3.364827,53.229429,"[{'date': '2026-09-15', 'rs': 39.866387, 'volume': 1807027}, {'date': '2026-09-16', 'rs': 33.947919, 'volume': 2349306}, {'date': '2026-09-17', 'rs': 42.829343, 'volume': 6593481}, {'date': '2026-09-18', 'rs': 51.382478, 'volume': 5344944}, {'date': '2026-09-21', 'rs': 60.002321, 'volume': 4581441}, {'date': '2026-09-22', 'rs': 69.745487, 'volume': 4255646}, {'date': '2026-09-23', 'rs': 59.932417, 'volume': 6885605}, {'date': '2026-09-24', 'rs': 55.956547, 'volume': 4097678}, {'date': '2026-09-25', 'rs': 53.229429, 'volume': 4224123}, {'date': '2026-09-26', 'rs': 45.769972, 'volume': 4224123, 'source': 'LIVE LTP'}]",5.903585,69.745487,33.947919,51.26623,-6.106953,4.0,10.0,"[{'date': '2026-09-15', 'rs': 39.866387, 'volume': 1807027}, {'date': '2026-09-16', 'rs': 33.947919, 'volume': 2349306}, {'date': '2026-09-17', 'rs': 42.829343, 'volume': 6593481}, {'date': '2026-09-18', 'rs': 51.382478, 'volume': 5344944}, {'date': '2026-09-21', 'rs': 60.002321, 'volume': 4581441}, {'date': '2026-09-22', 'rs': 69.745487, 'volume': 4255646}, {'date': '2026-09-23', 'rs': 59.932417, 'volume': 6885605}, {'date': '2026-09-24', 'rs': 55.956547, 'volume': 4097678}, {'date': '2026-09-25', 'rs': 53.229429, 'volume': 4224123}, {'date': '2026-09-26', 'rs': 45.769972, 'volume': 4224123, 'source': 'LIVE LTP'}]",4224123.0,4459916.777778,0.94713,-5.286955,NSE_EQ|INE367G01038,2026-09-25,315.45,LIVE LTP,318.75,-1.035294,4224123.0,36.0,2026-09-26T16:20:44+05:30,OK
